backend_name,last_update_date,qubit,T1_us,T2_us,readout_error,prob_meas0_prep1,prob_meas1_prep0,readout_length_ns
ibm_pittsburgh,2025-08-01T00:06:14-07:00,47,376.776585867393,405.59089772456696,0.006103515625,0.0068359375,0.00537109375,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,48,262.0991449070252,139.55600677791298,0.002685546875,0.00390625,0.00146484375,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,49,319.0090372192584,172.6349256582385,0.00439453125,0.00732421875,0.00146484375,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,50,173.46612041187186,174.07116105230077,0.118408203125,0.09619140625,0.140625,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,51,413.1514254713044,213.95563771238002,0.00439453125,0.00537109375,0.00341796875,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,56,302.10678045532626,540.7400318223146,0.00341796875,0.00634765625,0.00048828125,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,57,76.53807808381156,126.41856579709244,0.006103515625,0.01171875,0.00048828125,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,58,303.1140921948454,204.5402346017151,0.00341796875,0.0048828125,0.001953125,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,63,274.4002603270525,576.5032796590228,0.004150390625,0.00537109375,0.0029296875,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,64,260.00289588649764,327.43943162952615,0.001953125,0.0029296875,0.0009765625,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,65,217.9752242903254,234.961513360383,0.004638671875,0.0068359375,0.00244140625,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,66,348.3140709787897,305.99134050285244,0.003173828125,0.0048828125,0.00146484375,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,67,346.6279082753759,287.70866236570083,0.010009765625,0.0107421875,0.00927734375,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,68,325.3115307973566,160.96221303719489,0.001953125,0.0029296875,0.0009765625,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,69,325.57101287811594,146.5622616619172,0.005615234375,0.00537109375,0.005859375,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,70,256.07525837164565,151.3273204196266,0.004150390625,0.005859375,0.00244140625,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,71,395.3124012314804,162.99253366762832,0.00537109375,0.00537109375,0.00537109375,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,72,257.6660173896174,350.4145153363596,0.0029296875,0.00439453125,0.00146484375,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,73,386.488803931222,488.04251159523176,0.0029296875,0.0029296875,0.0029296875,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,77,270.00127263542214,329.06971339864094,0.0009765625,0.001953125,0,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,78,310.2188280526942,196.49487193459646,0.001708984375,0.00341796875,0,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,79,318.05916644119213,453.9030150163794,0.0009765625,0.001953125,0,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,85,444.55295209773783,500.3141531830646,0.00341796875,0.00244140625,0.00439453125,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,86,374.6080453575434,427.9181247395478,0.017822265625,0.029296875,0.00634765625,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,87,164.4943120707047,215.3276468461324,0.00341796875,0.00634765625,0.00048828125,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,88,339.9774424881251,368.3086487514412,0.012451171875,0.00537109375,0.01953125,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,89,421.04029365813267,401.3869397255291,0.002685546875,0.00537109375,0,2584
